Panelist ID,Sex code,Date of birth,Marital status,Household status,Working status,Terminal age of education,Life stage,Ethnic Origin,Disability,No of TV Sets,No of VCRs,No of PVRs,No of DVDs,No of People,Social Class,Presence of Children,Demographic cell 1,Number of DVD Recorders,Number of DVD Players,Number of Sky PVRs,Number of other PVRs,Broadband,Mosaic Classification,Aire@Morning,Aire@Daytime,Aire@Early Fringe,Aire@Late Fringe,Aire@Prime,Aire@Late Night,Aire@Overnight,Cable@Morning,Cable@Daytime,Cable@Early Fringe,Cable@Late Fringe,Cable@Prime,Cable@Late Night,Cable@Overnight,Deportes@Morning,Deportes@Daytime,Deportes@Early Fringe,Deportes@Late Fringe,Deportes@Prime,Deportes@Late Night,Deportes@Overnight,Infantil@Morning,Infantil@Daytime,Infantil@Early Fringe,Infantil@Late Fringe,Infantil@Prime,Infantil@Late Night,Infantil@Overnight
004164801,2,1940-05-01,1,2,4,1,07,01,003,02,0,0,1,02,C2,1,10,0,1,0,0,1,099,1857.00,3063.00,2605.00,3189.00,2895.00,263.00,0.00,9.00,128.00,0.00,0.00,1013.00,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002431501,2,1952-04-01,2,4,4,3,06,01,001,03,0,1,1,01,C1,1,09,0,1,0,1,1,018,1259.00,2861.00,2370.00,2026.00,2672.00,1447.00,450.00,840.00,3471.00,148.00,981.00,2166.00,1146.00,648.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004171006,1,1992-02-01,1,1,1,2,03,01,003,02,0,1,2,04,AB,1,07,0,2,0,1,1,056,0.00,66.00,440.00,130.00,179.00,0.00,0.00,0.00,0.00,42.00,274.00,259.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002724102,1,1944-11-01,1,3,4,2,07,01,002,01,0,1,0,02,C1,1,09,0,0,1,0,1,050,372.00,797.00,1549.00,729.00,466.00,125.00,2.00,144.00,495.00,76.00,64.00,325.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003804101,2,1968-08-01,1,4,1,3,11,01,003,02,0,1,1,03,AB,1,07,0,1,0,1,1,028,79.00,502.00,720.00,545.00,3424.00,275.00,244.00,0.00,179.00,0.00,32.00,174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003658102,2,1967-09-01,2,3,1,3,11,02,003,02,0,0,0,03,D ,1,08,0,0,0,0,1,099,254.00,441.00,141.00,210.00,337.00,39.00,2.00,59.00,361.00,1.00,272.00,348.00,34.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000495402,2,1945-02-01,1,2,4,2,07,01,003,03,0,0,2,02,AB,1,09,1,1,0,0,1,019,388.00,715.00,109.00,1924.00,2574.00,81.00,108.00,1.00,0.00,3.00,7.00,231.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002983101,2,1939-07-01,1,2,4,2,07,01,002,01,0,1,0,02,E ,1,10,0,0,0,1,2,030,0.00,0.00,1209.00,524.00,142.00,0.00,0.00,0.00,0.00,505.00,129.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003690601,2,1990-07-01,2,4,1,3,09,01,003,01,0,1,1,02,D ,3,06,0,1,1,0,2,099,0.00,3.00,5.00,129.00,731.00,278.00,16.00,1.00,75.00,165.00,1101.00,921.00,313.00,29.00,0.00,0.00,1.00,190.00,226.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003845301,2,1974-03-01,1,2,2,2,10,10,003,04,0,1,1,04,C2,5,06,0,1,1,0,1,028,0.00,0.00,0.00,273.00,148.00,121.00,0.00,0.00,1.00,106.00,130.00,424.00,253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004164001,2,1977-07-01,1,2,2,3,10,01,003,02,0,1,1,04,AB,5,05,0,1,0,1,1,011,0.00,91.00,5.00,135.00,862.00,0.00,0.00,0.00,1.00,1.00,0.00,164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003808803,2,2002-12-01,2,1,5,4,99,01,003,06,0,2,2,07,C2,7,06,0,2,0,2,1,030,0.00,0.00,17.00,132.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001115301,2,1946-09-01,2,4,4,2,06,01,003,03,0,2,1,01,AB,1,09,0,1,2,0,1,009,2030.00,1798.00,1517.00,781.00,1484.00,141.00,558.00,0.00,348.00,109.00,29.00,741.00,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003693103,2,2005-06-01,2,1,5,4,99,01,003,01,0,0,1,04,C1,7,05,0,1,0,0,1,029,378.00,399.00,0.00,269.00,324.00,0.00,0.00,49.00,968.00,637.00,336.00,1222.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.00,365.00,383.00,224.00,2.00,0.00,0.00
004077104,2,2008-01-01,2,1,5,4,99,01,003,02,0,2,0,04,C1,5,05,0,0,2,0,1,020,0.00,0.00,65.00,110.00,8.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003396402,2,1968-09-01,1,2,1,2,05,01,003,02,1,1,1,02,C2,1,08,0,1,0,1,1,039,1.00,49.00,301.00,1636.00,611.00,0.00,0.00,41.00,203.00,411.00,526.00,352.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000955603,2,1993-12-01,2,1,4,3,01,01,003,01,0,1,1,05,C2,1,08,1,0,1,0,1,023,0.00,144.00,0.00,133.00,425.00,51.00,0.00,0.00,83.00,278.00,41.00,447.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003400202,2,1956-08-01,1,1,4,1,07,01,003,01,0,1,1,02,E ,1,10,1,0,1,0,1,038,641.00,2487.00,1227.00,1031.00,2104.00,616.00,3.00,3.00,89.00,7.00,52.00,572.00,212.00,14.00,70.00,162.00,47.00,22.00,0.00,13.00,114.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00
005277501,1,1958-12-01,1,3,1,2,07,01,003,06,0,6,1,02,D ,1,08,0,1,5,1,1,012,75.00,0.00,156.00,135.00,0.00,0.00,289.00,598.00,0.00,0.00,20.00,228.00,0.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005332801,2,1974-09-01,1,4,1,2,05,01,003,01,0,1,1,02,C1,1,01,1,0,1,0,1,015,590.00,884.00,1011.00,1094.00,375.00,43.00,655.00,19.00,170.00,424.00,443.00,250.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005206702,2,1946-09-01,1,2,4,3,07,01,003,04,1,1,2,02,AB,1,09,0,2,0,1,1,013,2215.00,1052.00,2787.00,1891.00,3532.00,210.00,97.00,7.00,205.00,11.00,103.00,321.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,22.00,0.00
004126701,1,1928-02-01,1,3,4,3,07,01,003,01,0,1,1,02,AB,1,09,0,1,0,1,1,009,0.00,169.00,322.00,2950.00,1526.00,49.00,0.00,0.00,0.00,0.00,471.00,675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005069701,2,1949-12-01,2,4,4,3,06,01,003,02,0,1,1,01,AB,1,09,0,1,0,1,2,037,1478.00,4350.00,1326.00,1363.00,2875.00,182.00,575.00,259.00,1186.00,306.00,564.00,661.00,195.00,67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003585702,2,1934-12-01,1,2,4,3,07,01,003,02,0,0,0,02,C1,1,09,0,0,0,0,1,007,1342.00,932.00,2415.00,2071.00,1796.00,6.00,0.00,3.00,1054.00,266.00,199.00,382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003144203,1,2005-08-01,2,1,5,4,99,01,003,03,0,1,0,05,C2,8,04,0,0,1,0,1,054,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003106201,1,1937-12-01,1,3,4,3,10,06,003,02,0,2,0,03,C2,5,06,0,0,1,1,1,058,0.00,28.00,110.00,349.00,869.00,0.00,0.00,0.00,176.00,189.00,607.00,553.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004034601,1,1942-11-01,2,4,4,2,06,01,003,03,1,2,2,01,AB,1,09,0,2,0,2,1,065,12.00,1416.00,834.00,469.00,1508.00,577.00,308.00,90.00,328.00,15.00,614.00,1705.00,425.00,229.00,9.00,338.00,90.00,638.00,146.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005180401,2,1956-12-01,1,2,4,3,07,01,003,02,0,2,1,02,AB,1,09,0,1,1,2,1,026,0.00,16.00,58.00,139.00,1335.00,28.00,0.00,0.00,428.00,52.00,225.00,3491.00,529.00,190.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003857104,2,2008-08-01,2,1,5,4,99,14,003,01,0,0,0,05,AB,7,05,0,0,0,0,1,055,1.00,2.00,160.00,122.00,183.00,0.00,0.00,62.00,258.00,83.00,69.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003606901,2,1961-08-01,2,4,4,1,06,11,001,02,0,1,1,01,E ,1,10,0,1,0,1,1,040,0.00,1414.00,861.00,2880.00,2114.00,267.00,0.00,0.00,971.00,520.00,818.00,1230.00,343.00,111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000175401,2,1967-10-01,2,4,1,2,04,01,003,01,1,0,0,01,AB,1,07,0,0,0,0,1,031,0.00,453.00,954.00,1754.00,1614.00,27.00,0.00,0.00,1.00,470.00,535.00,366.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003814701,2,1984-05-01,1,2,1,3,03,10,003,02,0,2,0,02,D ,1,02,0,0,0,2,1,064,0.00,3.00,0.00,4.00,8.00,26.00,4.00,6.00,687.00,169.00,313.00,343.00,7.00,7.00,0.00,39.00,318.00,81.00,91.00,16.00,11.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00
005455001,1,1946-06-01,2,4,4,2,06,01,003,01,0,0,0,01,C1,1,09,0,0,0,0,2,054,0.00,932.00,1971.00,188.00,162.00,356.00,0.00,0.00,118.00,53.00,0.00,0.00,306.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
002848801,1,1971-09-01,1,3,1,2,10,01,003,02,0,0,2,04,AB,5,05,0,2,0,0,1,008,0.00,1.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003972903,2,2009-10-01,2,1,5,4,99,06,003,01,0,1,0,04,D ,3,06,0,0,1,0,1,059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91.00,0.00,8.00,368.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.00,675.00,0.00,1.00,49.00,0.00,0.00
004041304,2,2001-05-01,2,1,5,4,01,01,003,01,0,1,1,03,AB,1,07,1,0,0,1,1,099,0.00,23.00,193.00,644.00,998.00,0.00,0.00,0.00,507.00,93.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005174101,2,1990-09-01,1,2,1,3,03,01,003,02,0,1,0,02,AB,1,01,0,0,1,0,1,099,674.00,153.00,1098.00,686.00,1161.00,0.00,0.00,3.00,43.00,62.00,215.00,579.00,46.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004219501,2,1966-05-01,1,1,1,3,10,01,003,02,0,1,1,03,C1,5,05,0,1,1,0,1,030,0.00,22.00,42.00,75.00,173.00,0.00,0.00,0.00,250.00,22.00,99.00,346.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
005326102,2,1973-03-01,1,2,1,3,09,05,003,01,0,1,0,03,AB,3,05,0,0,1,0,1,008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,58.00,179.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,12.00,1.00,0.00,0.00,0.00
004176501,2,1955-09-01,1,2,4,1,07,01,003,03,0,1,1,02,C2,1,10,0,1,1,0,1,032,2854.00,1503.00,1291.00,1227.00,1360.00,6.00,0.00,0.00,1361.00,309.00,648.00,1119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005255001,1,1969-04-01,1,3,2,2,05,01,003,01,0,1,0,02,C1,1,07,0,0,0,1,1,019,357.00,715.00,129.00,55.00,661.00,403.00,838.00,519.00,237.00,278.00,590.00,1140.00,664.00,2184.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003418203,1,1985-01-01,2,1,1,2,01,01,003,02,0,2,0,03,C1,1,07,0,0,2,0,1,023,693.00,304.00,123.00,48.00,1017.00,81.00,27.00,93.00,699.00,0.00,329.00,1773.00,215.00,0.00,89.00,280.00,139.00,103.00,37.00,16.00,0.00,0.00,0.00,0.00,0.00,54.00,0.00,0.00
003154602,2,1940-05-01,1,2,4,1,07,01,003,02,0,2,2,02,C1,1,09,0,2,0,2,2,030,316.00,2882.00,772.00,1818.00,816.00,94.00,13.00,756.00,1443.00,1601.00,575.00,2366.00,219.00,1023.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001774903,2,1988-03-01,1,1,5,4,12,01,003,03,0,1,0,06,D ,1,08,0,0,1,0,1,016,15.00,108.00,132.00,0.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005267902,2,1951-02-01,2,4,4,2,12,01,003,01,0,1,1,02,C1,1,07,0,1,0,1,1,099,1582.00,2232.00,213.00,323.00,358.00,545.00,923.00,730.00,1217.00,446.00,135.00,436.00,373.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005295601,2,1986-05-01,2,4,1,3,02,01,003,01,0,1,0,02,C1,1,01,0,0,0,1,1,031,28.00,513.00,149.00,366.00,2070.00,934.00,86.00,0.00,109.00,134.00,0.00,366.00,72.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001537902,2,1944-08-01,1,2,4,2,07,01,003,02,0,2,1,02,C2,1,10,0,1,2,0,1,019,59.00,43.00,1546.00,618.00,1073.00,187.00,73.00,3.00,229.00,348.00,1034.00,878.00,379.00,382.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
003819001,2,1988-04-01,1,2,2,3,08,01,003,02,0,1,1,04,C2,4,04,0,1,1,0,1,040,0.00,10.00,0.00,22.00,452.00,0.00,0.00,21.00,59.00,136.00,68.00,781.00,80.00,0.00,0.00,1.00,33.00,0.00,67.00,29.00,0.00,0.00,147.00,109.00,0.00,0.00,0.00,0.00
001583803,1,2007-11-01,2,1,5,4,99,10,003,01,0,0,1,06,C1,8,03,0,1,0,0,1,026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,72.00,8.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,9.00,8.00,10.00,21.00,0.00,0.00,1.00
005153501,2,1974-09-01,1,2,1,2,10,01,003,03,0,0,2,03,AB,5,05,0,2,0,0,1,011,369.00,925.00,105.00,153.00,612.00,45.00,0.00,0.00,22.00,23.00,0.00,379.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003158204,2,2006-12-01,2,1,5,4,99,10,003,02,0,1,2,04,C2,5,06,0,2,0,1,1,036,185.00,10.00,417.00,253.00,184.00,98.00,52.00,1242.00,578.00,141.00,736.00,318.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004000602,2,1986-07-01,1,2,4,2,08,01,003,01,0,1,0,05,D ,4,04,0,0,0,1,1,099,182.00,521.00,0.00,120.00,302.00,144.00,0.00,5.00,263.00,0.00,61.00,244.00,90.00,17.00,6.00,0.00,1.00,98.00,353.00,13.00,0.00,0.00,6.00,141.00,193.00,68.00,0.00,0.00
002658501,1,1940-06-01,1,3,4,1,07,01,003,02,1,2,1,02,E ,1,10,0,1,0,2,1,063,778.00,697.00,0.00,1261.00,553.00,0.00,0.00,2464.00,3882.00,599.00,2885.00,3078.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005045601,1,1994-02-01,2,4,2,2,09,01,003,04,1,2,2,03,C1,3,05,0,2,0,2,1,050,0.00,200.00,0.00,112.00,14.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
005124102,1,1993-08-01,1,1,1,2,03,01,003,01,0,1,0,02,C1,1,01,0,0,0,1,1,042,41.00,28.00,24.00,2.00,221.00,58.00,0.00,7.00,8.00,68.00,93.00,405.00,8.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001542601,2,1957-11-01,1,2,4,3,11,01,003,05,0,1,1,08,C2,1,08,0,1,0,1,1,027,207.00,2305.00,842.00,971.00,4471.00,497.00,116.00,108.00,75.00,0.00,4.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
004143001,2,1947-06-01,1,2,2,2,07,01,003,03,0,1,1,02,AB,1,07,0,1,1,0,1,004,242.00,6180.00,1072.00,1642.00,1332.00,626.00,0.00,0.00,47.00,216.00,609.00,1623.00,852.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003125801,1,1955-06-01,2,4,1,2,12,15,003,02,0,1,2,02,C2,1,08,0,2,0,1,1,045,946.00,3028.00,1289.00,629.00,2236.00,78.00,0.00,94.00,1571.00,236.00,1136.00,1984.00,443.00,0.00,0.00,3.00,0.00,36.00,161.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
001433002,1,1963-09-01,2,3,1,2,11,01,003,02,0,0,2,03,C1,1,07,0,2,0,0,1,015,0.00,0.00,0.00,1.00,45.00,0.00,0.00,0.00,0.00,0.00,56.00,204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
000034701,1,1958-10-01,1,3,1,2,11,01,003,03,1,0,3,03,C2,1,08,0,3,0,0,1,012,320.00,58.00,878.00,2755.00,2913.00,33.00,373.00,95.00,12.00,177.00,361.00,655.00,99.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003044705,1,1998-04-01,2,1,1,2,10,01,003,01,0,1,1,04,D ,5,06,0,1,1,0,1,054,0.00,0.00,0.00,200.00,190.00,42.00,1.00,0.00,0.00,0.00,9.00,37.00,133.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
005340601,1,1982-05-01,1,3,1,3,05,01,003,02,0,1,0,02,C1,1,01,0,0,1,0,1,099,94.00,401.00,1499.00,468.00,543.00,1.00,708.00,25.00,0.00,99.00,81.00,517.00,11.00,361.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00
003624101,2,1946-08-01,1,2,4,2,07,01,003,03,0,0,2,02,C1,1,09,1,1,0,0,1,012,920.00,1781.00,1817.00,2529.00,2069.00,0.00,17.00,57.00,201.00,37.00,64.00,419.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003863003,1,2011-12-01,2,1,5,4,99,01,003,02,0,1,0,03,C1,3,05,0,0,1,0,1,033,593.00,711.00,155.00,419.00,73.00,0.00,12.00,240.00,237.00,147.00,156.00,69.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1056.00,299.00,444.00,123.00,22.00,0.00,3.00
005288201,2,1995-04-01,1,2,2,2,08,01,003,02,0,1,0,03,C2,2,04,0,0,0,1,1,041,52.00,46.00,0.00,432.00,391.00,14.00,24.00,451.00,500.00,112.00,139.00,88.00,3.00,7.00,0.00,0.00,16.00,126.00,306.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
009003102,1,1930-10-01,1,3,4,1,07,01,003,02,1,0,2,03,AB,1,09,0,2,0,0,1,013,0.00,3526.00,2277.00,1972.00,505.00,0.00,0.00,0.00,843.00,55.00,3.00,1395.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003746004,2,2011-08-01,2,1,5,4,99,14,003,02,0,0,1,04,C1,3,05,0,1,0,0,1,031,1.00,50.00,1.00,34.00,1.00,47.00,0.00,84.00,30.00,13.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,14.00
005309901,1,1975-07-01,1,3,1,1,05,01,003,03,0,2,2,02,AB,1,01,0,2,2,0,1,011,546.00,347.00,0.00,80.00,478.00,124.00,1.00,0.00,277.00,41.00,71.00,312.00,207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003798301,2,1941-12-01,1,2,4,1,07,01,001,04,0,1,3,02,C2,1,10,0,3,1,0,1,029,0.00,251.00,2360.00,1835.00,1033.00,29.00,0.00,0.00,68.00,2.00,54.00,1067.00,247.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003275101,1,1926-05-01,2,4,4,1,06,01,002,01,0,0,1,01,E ,1,10,0,1,0,0,2,050,70.00,1411.00,757.00,853.00,1692.00,416.00,0.00,116.00,907.00,932.00,793.00,1684.00,526.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003173902,1,1969-03-01,1,1,1,2,10,17,003,01,0,1,1,03,C1,5,05,0,1,0,1,1,030,0.00,0.00,0.00,0.00,214.00,0.00,5.00,82.00,251.00,0.00,0.00,364.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003827001,2,1961-04-01,1,2,1,2,07,01,003,01,0,1,0,02,C2,1,08,0,0,0,1,1,031,501.00,533.00,234.00,2864.00,1916.00,0.00,190.00,121.00,1047.00,1422.00,452.00,1122.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003165902,2,1956-05-01,1,2,1,3,07,01,003,01,0,1,1,02,AB,1,07,0,1,1,0,1,006,9.00,176.00,537.00,313.00,627.00,46.00,102.00,0.00,349.00,303.00,564.00,1838.00,583.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003532501,1,1964-09-01,2,4,1,2,11,01,003,01,0,1,0,02,C2,1,08,0,0,0,1,1,064,47.00,227.00,331.00,178.00,1686.00,249.00,41.00,271.00,217.00,290.00,456.00,763.00,500.00,25.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
003076102,2,1963-11-01,2,4,1,2,11,01,003,01,0,1,1,02,C2,1,08,0,1,0,1,1,099,743.00,35.00,120.00,1078.00,2993.00,4.00,866.00,49.00,0.00,12.00,0.00,179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
002213701,2,1947-10-01,1,4,4,1,07,01,002,02,0,1,1,02,E ,1,10,0,1,0,1,2,031,1198.00,989.00,221.00,997.00,1285.00,172.00,622.00,333.00,738.00,296.00,197.00,1483.00,416.00,757.00,0.00,57.00,46.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
003071102,1,1960-04-01,2,4,4,1,06,01,001,02,0,1,2,01,E ,1,10,0,2,1,0,1,053,47.00,64.00,300.00,598.00,65.00,0.00,0.00,185.00,35.00,17.00,210.00,219.00,0.00,0.00,0.00,0.00,211.00,75.00,44.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00
003869704,1,2011-10-01,2,1,5,4,99,01,003,01,0,1,1,04,AB,3,05,0,1,1,0,1,052,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.00,0.00,0.00,0.00,0.00,0.00,0.00
000927901,2,1967-05-01,1,2,2,2,11,01,003,02,0,1,1,03,C1,1,07,0,1,0,1,1,014,0.00,147.00,220.00,975.00,1315.00,184.00,0.00,0.00,39.00,25.00,470.00,1030.00,335.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
