Sex code,Date of birth,Marital status,Household status,Ethnic Origin,Disability,No of TV Sets,No of VCRs,No of PVRs,No of DVDs,Social Class,Presence of Children,Number of DVD Recorders,Number of DVD Players,Number of Sky PVRs,Number of other PVRs,Broadband,Aire@Morning,Aire@Daytime,Aire@Early Fringe,Aire@Late Fringe,Aire@Prime,Aire@Late Night,Aire@Overnight,Cable@Morning,Cable@Daytime,Cable@Early Fringe,Cable@Late Fringe,Cable@Prime,Cable@Late Night,Cable@Overnight,Deportes@Morning,Deportes@Daytime,Deportes@Early Fringe,Deportes@Late Fringe,Deportes@Prime,Deportes@Late Night,Deportes@Overnight,Infantil@Morning,Infantil@Daytime,Infantil@Early Fringe,Infantil@Late Fringe,Infantil@Prime,Infantil@Late Night,Infantil@Overnight
2,1976-06-01,1,1,7,3,2,0,1,1,D ,5,0,1,1,0,1,498.0,53.0,335.0,143.0,707.0,24.0,0.0,815.0,104.0,251.0,700.0,1066.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2006-04-01,2,1,1,3,2,0,1,1,AB,7,0,1,0,1,1,0.0,8.0,34.0,149.0,657.0,1.0,0.0,0.0,0.0,0.0,22.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1951-04-01,2,4,10,3,1,1,1,1,AB,1,0,1,0,1,1,0.0,22.0,136.0,1133.0,2677.0,241.0,16.0,0.0,119.0,70.0,212.0,214.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1933-11-01,2,4,1,2,1,0,1,0,C1,1,0,0,0,1,1,0.0,228.0,1204.0,1143.0,1860.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1080.0,519.0,1094.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1952-02-01,1,3,1,3,1,0,1,2,AB,1,0,2,0,1,1,1522.0,1355.0,1161.0,961.0,1353.0,0.0,136.0,167.0,968.0,175.0,262.0,329.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1983-05-01,2,4,1,3,2,0,1,1,AB,5,0,1,1,0,1,123.0,157.0,61.0,397.0,973.0,60.0,2.0,11.0,361.0,0.0,728.0,326.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1978-06-01,1,1,10,3,4,0,1,0,D ,7,0,0,1,0,1,56.0,60.0,4.0,61.0,300.0,184.0,0.0,82.0,698.0,402.0,347.0,1059.0,190.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,0.0,0.0
2,1970-06-01,1,2,1,3,2,0,1,0,AB,1,0,0,0,1,1,0.0,4.0,116.0,221.0,1261.0,19.0,0.0,345.0,230.0,434.0,303.0,732.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1999-11-01,2,1,1,3,5,0,1,3,C2,1,0,3,0,1,1,0.0,34.0,32.0,197.0,352.0,12.0,0.0,0.0,0.0,0.0,154.0,143.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1964-02-01,1,2,1,3,1,0,1,0,AB,1,0,0,0,1,1,0.0,0.0,21.0,299.0,1761.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1949-11-01,1,1,1,3,1,0,0,0,AB,1,0,0,0,0,1,136.0,4988.0,1071.0,1496.0,1941.0,6.0,0.0,0.0,2100.0,220.0,986.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,1940-11-01,2,4,1,3,1,0,1,1,C2,1,0,1,0,1,1,0.0,2062.0,2186.0,1135.0,338.0,0.0,0.0,0.0,75.0,0.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2002-03-01,2,1,1,3,1,0,1,4,C1,5,0,4,0,1,1,415.0,587.0,62.0,359.0,467.0,21.0,0.0,46.0,320.0,131.0,671.0,330.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,198.0,0.0,13.0,25.0,0.0,0.0
1,2013-12-01,2,1,10,3,2,0,1,1,AB,3,0,1,0,1,1,174.0,349.0,141.0,131.0,0.0,0.0,0.0,228.0,30.0,20.0,22.0,0.0,0.0,0.0,10.0,74.0,63.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1967-03-01,1,4,6,3,2,0,1,0,AB,1,0,0,1,0,1,0.0,28.0,19.0,7.0,13.0,28.0,27.0,110.0,1155.0,608.0,2017.0,1073.0,1358.0,578.0,0.0,406.0,77.0,1.0,44.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1948-06-01,1,2,1,3,1,0,1,0,C2,1,0,0,0,1,1,560.0,4834.0,2419.0,1954.0,1302.0,1.0,781.0,162.0,217.0,116.0,98.0,640.0,678.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1987-04-01,2,1,1,2,1,0,1,0,E ,1,0,0,0,1,1,0.0,0.0,64.0,129.0,158.0,98.0,8.0,0.0,0.0,5.0,109.0,240.0,316.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1980-08-01,1,3,1,3,1,0,1,0,C1,3,0,0,0,1,1,37.0,22.0,107.0,1249.0,827.0,0.0,10.0,68.0,58.0,176.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2003-12-01,2,1,1,3,1,1,1,1,AB,5,0,1,1,0,1,248.0,124.0,33.0,949.0,727.0,0.0,0.0,5.0,87.0,6.0,146.0,228.0,255.0,76.0,0.0,0.0,49.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2004-02-01,2,1,1,3,1,0,0,1,AB,5,0,1,0,0,1,384.0,373.0,192.0,703.0,1130.0,13.0,51.0,62.0,75.0,183.0,123.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1957-12-01,1,3,1,3,1,0,1,1,C1,1,0,1,1,0,1,337.0,801.0,661.0,241.0,781.0,49.0,567.0,0.0,143.0,0.0,0.0,0.0,0.0,5.0,126.0,960.0,312.0,172.0,46.0,19.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2005-07-01,2,1,1,3,3,0,1,0,D ,7,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,50.0,1.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1957-05-01,1,2,1,3,5,1,3,3,AB,1,0,3,0,2,1,132.0,175.0,367.0,330.0,591.0,0.0,167.0,72.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1939-05-01,2,2,1,3,2,0,1,2,C2,1,0,2,0,1,1,29.0,449.0,1412.0,751.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1948-02-01,1,4,1,3,2,0,1,1,C2,1,0,1,0,1,1,0.0,713.0,2228.0,2873.0,2342.0,0.0,0.0,2.0,38.0,0.0,41.0,63.0,0.0,0.0,0.0,322.0,93.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2,1989-12-01,2,4,1,3,2,0,1,2,E ,4,0,2,1,0,1,954.0,1590.0,338.0,2156.0,2316.0,0.0,0.0,92.0,871.0,484.0,305.0,499.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,52.0,0.0,22.0
2,1969-08-01,1,4,1,3,2,0,1,1,C1,5,0,1,0,1,1,947.0,105.0,399.0,1185.0,2480.0,190.0,44.0,868.0,961.0,255.0,289.0,824.0,152.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1985-06-01,1,4,1,3,1,0,0,1,C1,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1958-12-01,1,3,1,3,1,0,1,0,C1,1,0,0,1,0,1,0.0,680.0,457.0,761.0,2450.0,781.0,70.0,0.0,0.0,1.0,390.0,506.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,1944-07-01,1,2,1,3,2,0,2,1,C1,1,0,1,1,1,1,2928.0,3971.0,1729.0,1883.0,1778.0,45.0,101.0,208.0,253.0,15.0,39.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1967-04-01,1,3,1,3,5,0,3,2,C2,1,0,2,3,0,1,72.0,233.0,392.0,161.0,770.0,223.0,0.0,143.0,327.0,93.0,250.0,339.0,352.0,0.0,41.0,82.0,274.0,187.0,64.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1986-04-01,2,1,1,3,3,0,1,0,C1,1,0,0,0,1,1,3.0,335.0,402.0,459.0,696.0,468.0,1.0,345.0,662.0,611.0,484.0,808.0,105.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1977-05-01,1,2,10,3,2,0,0,1,C1,3,0,1,0,0,1,0.0,130.0,0.0,32.0,327.0,0.0,0.0,0.0,63.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1990-08-01,2,4,1,3,2,0,0,0,C1,2,0,0,0,0,1,2816.0,2363.0,1393.0,2607.0,1805.0,579.0,65.0,363.0,1980.0,678.0,253.0,333.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,55.0,0.0,54.0,0.0,5.0,57.0
2,1941-02-01,1,1,1,3,2,0,1,0,AB,1,0,0,0,1,1,0.0,0.0,1068.0,1855.0,2141.0,31.0,0.0,0.0,0.0,0.0,355.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1954-01-01,1,2,1,3,1,0,1,1,AB,1,0,1,1,0,1,0.0,261.0,236.0,615.0,3212.0,119.0,0.0,0.0,0.0,0.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2010-03-01,2,1,10,3,1,0,0,0,C2,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,34.0,20.0
1,1984-11-01,1,3,10,3,1,0,1,0,C1,2,0,0,0,0,1,2.0,22.0,39.0,35.0,99.0,0.0,0.0,172.0,104.0,1.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2010-09-01,2,1,10,3,1,0,0,1,C1,8,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,72.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,8.0,10.0,21.0,0.0,0.0,1.0
1,1982-10-01,2,3,1,3,2,0,1,0,C1,1,0,0,0,1,1,273.0,563.0,285.0,269.0,494.0,0.0,125.0,0.0,210.0,768.0,841.0,1269.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2002-07-01,2,1,1,3,1,0,1,1,C1,5,0,1,1,0,1,38.0,813.0,275.0,1371.0,2276.0,48.0,34.0,20.0,269.0,153.0,407.0,548.0,47.0,0.0,0.0,0.0,99.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1983-03-01,1,3,1,3,2,0,1,2,C1,4,0,2,1,0,1,142.0,148.0,0.0,0.0,436.0,232.0,69.0,49.0,574.0,0.0,6.0,1507.0,482.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1990-04-01,1,3,1,3,2,0,1,1,D ,1,0,1,1,0,1,409.0,832.0,139.0,416.0,518.0,252.0,0.0,86.0,56.0,43.0,127.0,303.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1978-02-01,1,2,1,3,1,0,0,0,C1,3,0,0,0,0,1,164.0,186.0,172.0,432.0,319.0,89.0,0.0,99.0,43.0,116.0,36.0,51.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2013-05-01,2,1,1,3,2,0,1,2,C1,3,0,2,0,1,1,1.0,381.0,135.0,74.0,0.0,0.0,13.0,255.0,526.0,49.0,56.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1976-08-01,2,4,1,2,1,0,1,1,C1,7,0,1,0,1,1,22.0,1230.0,374.0,140.0,526.0,1229.0,158.0,0.0,408.0,441.0,843.0,1575.0,669.0,14.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1953-07-01,1,2,1,3,2,0,1,2,AB,1,0,2,1,0,1,34.0,50.0,136.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1972-10-01,1,3,1,3,1,0,1,1,AB,7,0,1,0,1,1,1.0,18.0,28.0,45.0,550.0,72.0,0.0,0.0,77.0,1.0,104.0,96.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1996-09-01,2,1,1,3,3,0,1,1,C1,1,0,1,1,0,1,17.0,10.0,12.0,3.0,122.0,0.0,0.0,0.0,21.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1994-06-01,2,1,1,3,2,0,0,1,E ,1,0,1,0,0,1,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1986-02-01,2,1,1,3,2,1,1,2,C2,1,0,2,0,1,1,397.0,467.0,79.0,4.0,574.0,553.0,0.0,10.0,345.0,46.0,31.0,284.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1949-09-01,1,2,1,3,1,1,1,0,AB,1,0,0,0,1,1,0.0,0.0,90.0,10.0,399.0,39.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1970-01-01,1,2,1,3,3,1,1,3,C2,5,0,3,0,1,1,0.0,125.0,11.0,388.0,1975.0,91.0,117.0,0.0,120.0,67.0,214.0,853.0,152.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1955-10-01,2,4,1,3,2,1,0,0,C1,1,0,0,0,0,1,5.0,884.0,665.0,1447.0,1453.0,302.0,0.0,0.0,105.0,301.0,339.0,974.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1977-02-01,1,3,1,3,1,0,1,1,D ,4,0,1,1,0,1,0.0,16.0,9.0,382.0,436.0,18.0,0.0,0.0,167.0,0.0,37.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2009-05-01,2,1,10,3,1,0,0,1,C1,4,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1956-11-01,1,3,1,3,1,0,1,0,D ,1,0,0,1,0,1,90.0,239.0,1320.0,540.0,1624.0,164.0,233.0,57.0,117.0,76.0,286.0,633.0,433.0,70.0,173.0,3.0,70.0,11.0,93.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1952-05-01,2,4,1,3,1,0,1,1,E ,1,0,1,1,1,1,1593.0,5627.0,1680.0,1164.0,1828.0,53.0,32.0,53.0,62.0,0.0,35.0,509.0,90.0,2.0,771.0,925.0,36.0,484.0,168.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1971-04-01,1,2,3,3,2,0,1,2,AB,7,0,2,1,0,1,0.0,19.0,439.0,581.0,142.0,0.0,0.0,25.0,22.0,149.0,201.0,181.0,1.0,109.0,0.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,20.0,126.0,89.0,0.0,0.0
2,1940-03-01,1,2,1,1,1,0,1,1,C1,1,0,1,1,0,1,0.0,257.0,378.0,497.0,1126.0,0.0,0.0,0.0,724.0,783.0,1902.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1927-07-01,2,4,1,1,1,0,1,0,E ,1,0,0,0,1,1,636.0,2171.0,1458.0,1481.0,2836.0,56.0,0.0,859.0,3125.0,789.0,306.0,768.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1992-11-01,1,2,1,3,1,0,0,1,AB,1,0,1,0,0,1,662.0,1.0,136.0,463.0,1738.0,13.0,259.0,0.0,130.0,0.0,543.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2003-02-01,2,1,1,3,2,0,1,1,AB,5,0,1,1,0,1,170.0,336.0,249.0,306.0,595.0,4.0,0.0,0.0,169.0,28.0,64.0,317.0,165.0,0.0,0.0,194.0,63.0,143.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1923-08-01,1,3,1,2,2,0,1,1,D ,1,0,1,1,0,1,0.0,1866.0,570.0,1676.0,346.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1966-09-01,1,2,1,3,1,0,0,0,AB,1,0,0,0,0,1,0.0,132.0,52.0,191.0,56.0,0.0,0.0,0.0,134.0,258.0,600.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1990-02-01,2,1,1,3,2,0,1,0,AB,5,0,0,0,1,1,0.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,53.0,53.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1996-10-01,2,3,3,3,1,0,0,0,C1,5,0,0,0,0,1,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1991-01-01,2,1,1,2,1,0,1,1,E ,1,0,1,0,1,1,0.0,54.0,171.0,392.0,329.0,17.0,0.0,0.0,290.0,355.0,690.0,440.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1972-06-01,1,2,5,1,1,0,1,1,D ,1,1,0,1,0,1,1.0,0.0,0.0,171.0,160.0,0.0,0.0,4.0,233.0,25.0,40.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,66.0,0.0,0.0,0.0
2,1992-04-01,1,4,1,3,2,0,0,0,AB,1,0,0,0,0,1,0.0,180.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1939-06-01,2,4,1,3,2,1,1,1,C1,1,0,1,0,1,2,63.0,0.0,0.0,0.0,1413.0,1102.0,5665.0,0.0,0.0,0.0,0.0,1876.0,1099.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1991-09-01,1,2,3,3,1,0,0,0,AB,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2012-04-01,2,1,1,3,1,0,0,0,AB,4,0,0,0,0,1,0.0,0.0,3.0,2.0,0.0,0.0,6.0,87.0,122.0,730.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,50.0,0.0,0.0,0.0
2,1960-07-01,1,2,1,3,1,0,1,0,C1,1,0,0,0,1,1,0.0,425.0,742.0,1658.0,1434.0,313.0,0.0,0.0,236.0,180.0,1231.0,3579.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1980-12-01,1,2,1,3,2,0,1,1,C1,4,0,1,1,0,1,214.0,647.0,0.0,191.0,341.0,205.0,0.0,480.0,428.0,100.0,10.0,642.0,24.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,61.0
2,1997-05-01,2,1,1,3,4,0,1,1,AB,1,1,0,1,0,1,2465.0,2.0,2.0,67.0,282.0,0.0,0.0,11.0,320.0,97.0,2.0,1026.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1961-11-01,2,4,1,3,1,0,1,0,AB,1,0,0,0,1,1,721.0,326.0,322.0,621.0,2003.0,225.0,115.0,1.0,799.0,95.0,132.0,695.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2013-08-01,2,1,1,3,1,0,1,0,D ,4,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
2,1971-01-01,1,1,3,3,1,0,1,1,AB,4,0,1,0,1,1,0.0,25.0,197.0,2312.0,1662.0,134.0,0.0,151.0,1880.0,687.0,1114.0,1574.0,158.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,758.0,112.0,147.0,10.0,0.0,0.0
2,1995-02-01,2,1,1,3,2,0,1,1,C1,1,0,1,0,1,1,0.0,286.0,41.0,630.0,400.0,0.0,0.0,0.0,0.0,139.0,374.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1969-08-01,1,3,1,3,4,0,0,0,D ,5,0,0,0,0,1,0.0,538.0,418.0,1040.0,925.0,1.0,0.0,0.0,502.0,30.0,137.0,708.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2,1987-05-01,1,1,1,3,1,0,1,0,D ,7,0,0,0,0,1,0.0,77.0,0.0,26.0,0.0,0.0,0.0,0.0,204.0,895.0,440.0,141.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,19.0,2.0,0.0,0.0,0.0
1,2004-07-01,2,1,1,3,2,0,2,1,C1,5,0,1,2,0,1,0.0,152.0,3.0,330.0,78.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1966-02-01,1,4,1,3,2,0,0,1,AB,1,0,1,0,0,1,0.0,348.0,204.0,1038.0,2199.0,288.0,0.0,0.0,0.0,0.0,3.0,233.0,108.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2011-05-01,2,1,12,3,1,0,1,1,C1,4,0,1,0,1,1,0.0,0.0,2.0,83.0,0.0,0.0,0.0,100.0,93.0,99.0,256.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
2,1989-09-01,2,4,1,2,2,0,0,0,E ,1,0,0,0,0,1,150.0,1839.0,592.0,505.0,1404.0,119.0,0.0,0.0,112.0,133.0,109.0,1433.0,299.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1990-10-01,1,3,1,3,1,0,1,0,AB,1,0,0,1,0,1,60.0,290.0,31.0,10.0,229.0,150.0,153.0,74.0,337.0,2.0,62.0,472.0,4.0,0.0,0.0,489.0,442.0,136.0,355.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1963-02-01,1,2,1,3,1,0,1,1,C1,1,0,1,1,0,1,82.0,454.0,259.0,475.0,252.0,0.0,70.0,40.0,173.0,0.0,51.0,53.0,0.0,0.0,0.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
